,FileAddress,sequence name,img name,SpatRx,SpatRy,Slicethick,Goasting,SNR Chang,SNR Normal
27,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181024_112655_AE0617_27_w08_241018_1_1/22,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181024_112655_AE0617_27_w08_241018_1_1_28.png,0.075,0.075,0.5,False,36.88279176804243,23.10698460513565
28,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181112_111930_AE0617_119_w10_181112_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181112_111930_AE0617_119_w10_181112_1_1_29.png,0.075,0.075,0.5,False,36.66402375616745,24.91265222737208
29,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181112_111930_AE0617_119_w10_181112_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181112_111930_AE0617_119_w10_181112_1_1_30.png,0.075,0.075,0.5,False,40.49842904042724,18.640374236508805
30,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181024_082017_AE0617_18_w08_181024_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181024_082017_AE0617_18_w08_181024_1_1_31.png,0.075,0.075,0.5,False,36.5980205368206,24.404682959965953
31,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181024_082017_AE0617_18_w08_181024_1_1/12,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181024_082017_AE0617_18_w08_181024_1_1_32.png,0.075,0.075,0.5,False,41.02898427718809,19.903215649147057
32,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181029_082032_AE0617_118_w08_181029_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181029_082032_AE0617_118_w08_181029_1_1_33.png,0.075,0.075,0.5,False,33.67500903195144,17.406938657518943
33,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181029_082032_AE0617_118_w08_181029_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181029_082032_AE0617_118_w08_181029_1_1_34.png,0.075,0.075,0.5,False,39.272577775322944,17.416609798757232
34,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181017_081132_AE0617_18_w07_181017_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181017_081132_AE0617_18_w07_181017_1_1_35.png,0.075,0.075,0.5,False,36.78935320590569,23.508508597635927
35,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181017_081132_AE0617_18_w07_181017_1_1/14,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181017_081132_AE0617_18_w07_181017_1_1_36.png,0.075,0.075,0.5,False,39.224283196788846,19.21905225514298
36,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181029_114532_AE0617_119_w08_181029_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181029_114532_AE0617_119_w08_181029_1_1_37.png,0.075,0.075,0.5,False,35.01997695839227,21.60143937258624
37,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181029_114532_AE0617_119_w08_181029_1_1/13,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181029_114532_AE0617_119_w08_181029_1_1_38.png,0.075,0.075,0.5,False,40.77735242696105,18.634364973944916
38,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181107_105735_AE0617_27_w10_181107_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181107_105735_AE0617_27_w10_181107_1_1_39.png,0.075,0.075,0.5,False,36.297728651185245,22.067167428953837
39,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181107_105735_AE0617_27_w10_181107_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181107_105735_AE0617_27_w10_181107_1_1_40.png,0.075,0.075,0.5,False,40.170885001812735,17.506453628678184
40,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181030_142126_AE0617_21_w09_181030_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181030_142126_AE0617_21_w09_181030_1_1_41.png,0.075,0.075,0.5,False,36.492983125271884,20.93608597483591
41,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181030_142126_AE0617_21_w09_181030_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181030_142126_AE0617_21_w09_181030_1_1_42.png,0.075,0.075,0.5,False,40.65441186246446,18.95720121509697
42,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181017_134753_AE0617_21_w07_181017_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181017_134753_AE0617_21_w07_181017_1_1_43.png,0.075,0.075,0.5,False,34.721834342430505,25.05084927305259
43,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181017_134753_AE0617_21_w07_181017_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181017_134753_AE0617_21_w07_181017_1_1_44.png,0.075,0.075,0.5,False,41.03884217725785,19.30260245556429
44,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181107_134015_AE0617_21_w10_181107_1_1/13,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181107_134015_AE0617_21_w10_181107_1_1_45.png,0.075,0.075,0.5,False,39.39812336443806,17.324451073702175
45,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181107_134015_AE0617_21_w10_181107_1_1/14,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181107_134015_AE0617_21_w10_181107_1_1_46.png,0.075,0.075,0.5,False,36.38333876217919,23.70465155666649
46,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181022_081449_AE0617_118_w07_181022_2_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181022_081449_AE0617_118_w07_181022_2_1_1_47.png,0.075,0.075,0.5,False,39.56475725598676,18.14762377326297
47,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181022_081449_AE0617_118_w07_181022_2_1_1/13,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181022_081449_AE0617_118_w07_181022_2_1_1_48.png,0.075,0.075,0.5,False,34.52059501925823,19.02273896675364
48,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181029_143622_AE0617_121_w08_181029_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181029_143622_AE0617_121_w08_181029_1_1_49.png,0.075,0.075,0.5,False,35.719011440948805,19.885544342800433
49,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181029_143622_AE0617_121_w08_181029_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181029_143622_AE0617_121_w08_181029_1_1_50.png,0.075,0.075,0.5,False,40.386726858434095,18.47313181834918
50,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181106_081408_AE0617_119_w09_181106_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181106_081408_AE0617_119_w09_181106_1_1_51.png,0.075,0.075,0.5,False,39.9429948943104,19.483006387112948
51,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181106_081408_AE0617_119_w09_181106_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181106_081408_AE0617_119_w09_181106_1_1_52.png,0.075,0.075,0.5,False,36.30186762500521,23.599209853551923
52,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20190409_134241_AE0617_126_6month_190409_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190409_134241_AE0617_126_6month_190409_1_1_53.png,0.075,0.075,0.5,False,36.84666558265921,22.370053433860576
53,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20190409_134241_AE0617_126_6month_190409_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190409_134241_AE0617_126_6month_190409_1_1_54.png,0.075,0.075,0.5,False,39.82221370797968,17.788350276568462
54,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20190405_081637_AE0617_123_6month_190405_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190405_081637_AE0617_123_6month_190405_1_1_55.png,0.075,0.075,0.5,False,35.37796981364415,25.147874765615803
55,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20190405_081637_AE0617_123_6month_190405_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190405_081637_AE0617_123_6month_190405_1_1_56.png,0.075,0.075,0.5,False,38.388953372276305,19.78873991161963
56,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181106_110141_AE0617_121_w09_181106_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181106_110141_AE0617_121_w09_181106_1_1_57.png,0.075,0.075,0.5,False,36.832055049179935,20.68123650311517
57,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181106_110141_AE0617_121_w09_181106_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181106_110141_AE0617_121_w09_181106_1_1_58.png,0.075,0.075,0.5,False,39.98710159954225,19.491695672995967
58,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20190408_140234_AE0617_25_6month_190408_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190408_140234_AE0617_25_6month_190408_1_1_59.png,0.075,0.075,0.5,False,37.45452761434804,20.743218251511244
59,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20190408_140234_AE0617_25_6month_190408_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190408_140234_AE0617_25_6month_190408_1_1_60.png,0.075,0.075,0.5,False,41.54497745119552,18.151911457032824
60,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181030_081636_AE0617_18_w09_181030_1_1/11,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181030_081636_AE0617_18_w09_181030_1_1_61.png,0.075,0.075,0.5,False,36.72950561046338,26.0159034575413
61,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_5/20181030_081636_AE0617_18_w09_181030_1_1/10,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20181030_081636_AE0617_18_w09_181030_1_1_62.png,0.075,0.075,0.5,False,41.36119984465698,20.509356806453578
62,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_115136_AE0818_rs_Cup_4_1_4/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190417_115136_AE0818_rs_Cup_4_1_4_63.png,0.1,0.1,0.6,False,37.66549394477753,33.792401824707134
63,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_115136_AE0818_rs_Cup_4_1_4/4,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190417_115136_AE0818_rs_Cup_4_1_4_64.png,0.1,0.1,0.3,False,34.935886588398915,28.073062033109075
64,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_101323_AE0818_rs_Cup_4_1_3/9,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190403_101323_AE0818_rs_Cup_4_1_3_65.png,0.1,0.1,0.3,False,35.01631745847717,22.77512162120338
65,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_101323_AE0818_rs_Cup_4_1_3/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190403_101323_AE0818_rs_Cup_4_1_3_66.png,0.1,0.1,0.6,False,37.14923366213858,31.77238784465738
66,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_102154_AE0818_rs_Cup_3_1_2/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190312_102154_AE0818_rs_Cup_3_1_2_67.png,0.1,0.1,0.6,False,36.92077658035907,34.4116507077445
67,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_102154_AE0818_rs_Cup_3_1_2/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190312_102154_AE0818_rs_Cup_3_1_2_68.png,0.1,0.1,0.3,False,35.52569627375028,27.481839216159006
68,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_125557_AE0818_rs_Cup_5_1_3/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190403_125557_AE0818_rs_Cup_5_1_3_69.png,0.1,0.1,0.6,False,35.040284555395964,32.87414681295017
69,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_125557_AE0818_rs_Cup_5_1_3/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190403_125557_AE0818_rs_Cup_5_1_3_70.png,0.1,0.1,0.3,False,34.80297344405929,26.35409554515681
70,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190226_150008_AE0818_rs_Cup_5_1_1/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190226_150008_AE0818_rs_Cup_5_1_1_71.png,0.1,0.1,0.6,False,37.251203471303505,33.53912410317511
71,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190226_150008_AE0818_rs_Cup_5_1_1/4,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190226_150008_AE0818_rs_Cup_5_1_1_72.png,0.1,0.1,0.3,False,36.99375876303735,24.143256244530313
72,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191106_132441_AE0818_rs_Cup_17_1_2/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20191106_132441_AE0818_rs_Cup_17_1_2_73.png,0.1,0.1,0.6,False,35.41621153544683,28.34496473958064
73,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191106_132441_AE0818_rs_Cup_17_1_2/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20191106_132441_AE0818_rs_Cup_17_1_2_74.png,0.1,0.1,0.3,False,35.737801199761975,24.62486670257948
74,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_123512_AE0818_rs_Cup_19_1_4/7,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190417_123512_AE0818_rs_Cup_19_1_4_75.png,0.1,0.1,0.3,False,35.4706480900957,30.397697490281676
75,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_123512_AE0818_rs_Cup_19_1_4/8,<BRUKER:RARE><T2_TURBORARE>,T2w_20190417_123512_AE0818_rs_Cup_19_1_4_76.png,0.1,0.1,0.6,False,36.97185223921167,34.4664868338498
76,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_150938_AE0818_rs_Cup_1_1_5/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190417_150938_AE0818_rs_Cup_1_1_5_77.png,0.1,0.1,0.6,False,36.883940960160594,33.45436215693403
77,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_150938_AE0818_rs_Cup_1_1_5/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190417_150938_AE0818_rs_Cup_1_1_5_78.png,0.1,0.1,0.3,False,35.8638710003043,28.84916402093946
