,FileAddress,corresponding_img,SpatRx,SpatRy,Slicethick,Goasting,SNR Chang,SNR Normal,Displacement factor (std of Mutual information)
10,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7942/dwi/sub-7942_run-01_dwi.nii.gz,DTI_dwi_sub-7942_run-01_dwi_11.png,0.2,0.2,0.2,False,36.29333366082258,32.27546318970998,0.03880784628879023
11,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7942/dwi/sub-7942_run-03_dwi.nii.gz,DTI_dwi_sub-7942_run-03_dwi_12.png,0.2,0.2,0.2,False,32.20036897040462,27.105546071783486,0.047421906155676645
12,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7973/dwi/sub-7973_run-02_dwi.nii.gz,DTI_dwi_sub-7973_run-02_dwi_13.png,0.2,0.2,0.2,False,33.20414721468547,28.346303961968047,0.0394335322476735
13,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7973/dwi/sub-7973_run-01_dwi.nii.gz,DTI_dwi_sub-7973_run-01_dwi_14.png,0.2,0.2,0.2,False,35.67922345641372,30.72399516205573,0.07202866826158144
14,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7973/dwi/sub-7973_run-03_dwi.nii.gz,DTI_dwi_sub-7973_run-03_dwi_15.png,0.2,0.2,0.2,False,31.39807891422895,25.957101204396395,0.03736906195649961
15,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0811/dwi/sub-0811_run-01_dwi.nii.gz,DTI_dwi_sub-0811_run-01_dwi_16.png,0.2,0.2,0.2,False,33.86627854428568,31.129871418518942,0.05403949321736423
16,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0811/dwi/sub-0811_run-03_dwi.nii.gz,DTI_dwi_sub-0811_run-03_dwi_17.png,0.2,0.2,0.2,False,30.373673264383708,26.07063108090088,0.04973568419853213
17,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0811/dwi/sub-0811_run-02_dwi.nii.gz,DTI_dwi_sub-0811_run-02_dwi_18.png,0.2,0.2,0.2,False,32.07934215988864,28.330349176094124,0.04534295824982461
18,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0818/dwi/sub-0818_run-02_dwi.nii.gz,DTI_dwi_sub-0818_run-02_dwi_19.png,0.19121875,0.2,0.17176597,False,31.566649948545006,26.77297288482148,0.025937262093658243
19,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0818/dwi/sub-0818_run-03_dwi.nii.gz,DTI_dwi_sub-0818_run-03_dwi_20.png,0.19121875,0.2,0.17176597,False,30.495185408052453,24.95927321447748,0.03453089847270287
20,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0818/dwi/sub-0818_run-01_dwi.nii.gz,DTI_dwi_sub-0818_run-01_dwi_21.png,0.19121875,0.2,0.17176597,False,33.59514221102829,28.96289428762561,0.02888950305607087
21,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0820/dwi/sub-0820_run-01_dwi.nii.gz,DTI_dwi_sub-0820_run-01_dwi_22.png,0.19121875,0.2,0.17176597,False,33.35806950199771,29.4030025370825,0.03872878406534747
22,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0820/dwi/sub-0820_run-03_dwi.nii.gz,DTI_dwi_sub-0820_run-03_dwi_23.png,0.19121875,0.2,0.17176597,False,30.594314566498834,25.475311775432765,0.04293201592609145
23,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0820/dwi/sub-0820_run-02_dwi.nii.gz,DTI_dwi_sub-0820_run-02_dwi_24.png,0.19121875,0.2,0.17176597,False,32.14847215634212,27.13780651569273,0.0387167258099495
24,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6380/dwi/sub-6380_run-01_dwi.nii.gz,DTI_dwi_sub-6380_run-01_dwi_25.png,0.2,0.2,0.2,False,36.3920882627003,32.37791790228489,0.11153729186197472
25,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6380/dwi/sub-6380_run-03_dwi.nii.gz,DTI_dwi_sub-6380_run-03_dwi_26.png,0.2,0.2,0.2,False,32.211328778293456,27.321973476910305,0.052148607884807886
26,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6380/dwi/sub-6380_run-02_dwi.nii.gz,DTI_dwi_sub-6380_run-02_dwi_27.png,0.2,0.2,0.2,False,33.95226391328948,29.277889480744804,0.11037939492239945
27,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0083/dwi/sub-0083_run-02_dwi.nii.gz,DTI_dwi_sub-0083_run-02_dwi_28.png,0.2,0.2,0.2,False,31.453583126179282,28.075760574571383,0.04644461957480609
28,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0083/dwi/sub-0083_run-01_dwi.nii.gz,DTI_dwi_sub-0083_run-01_dwi_29.png,0.2,0.2,0.2,False,33.50612378744016,30.503679980569384,0.04969523638718309
29,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0083/dwi/sub-0083_run-03_dwi.nii.gz,DTI_dwi_sub-0083_run-03_dwi_30.png,0.2,0.2,0.2,False,29.58827978635692,25.754057161671973,0.040958230328936494
30,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6374/dwi/sub-6374_run-02_dwi.nii.gz,DTI_dwi_sub-6374_run-02_dwi_31.png,0.2,0.2,0.2,False,32.40736986962235,28.834007435459906,0.053629518094865866
31,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6374/dwi/sub-6374_run-03_dwi.nii.gz,DTI_dwi_sub-6374_run-03_dwi_32.png,0.2,0.2,0.2,False,30.331426383043215,26.327172034263718,0.0527984736979675
32,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6374/dwi/sub-6374_run-01_dwi.nii.gz,DTI_dwi_sub-6374_run-01_dwi_33.png,0.2,0.2,0.2,False,35.12954475877218,31.259846208896988,0.06505146618327048
33,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0084/dwi/sub-0084_run-02_dwi.nii.gz,DTI_dwi_sub-0084_run-02_dwi_34.png,0.2,0.2,0.2,False,32.663990838912426,28.16860934226733,0.06462748209792282
34,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0084/dwi/sub-0084_run-03_dwi.nii.gz,DTI_dwi_sub-0084_run-03_dwi_35.png,0.2,0.2,0.2,False,30.839101960214474,25.927186709503992,0.043869978334327236
35,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0084/dwi/sub-0084_run-01_dwi.nii.gz,DTI_dwi_sub-0084_run-01_dwi_36.png,0.2,0.2,0.2,False,34.30156965116207,30.32942836902763,0.06327852255440429
36,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0079/dwi/sub-0079_run-02_dwi.nii.gz,DTI_dwi_sub-0079_run-02_dwi_37.png,0.2,0.2,0.2,False,30.68776730455089,25.53643037062185,0.05601934634427101
37,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0079/dwi/sub-0079_run-03_dwi.nii.gz,DTI_dwi_sub-0079_run-03_dwi_38.png,0.2,0.2,0.2,False,29.056883047902513,23.63459937387421,0.1373684590771306
38,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0079/dwi/sub-0079_run-01_dwi.nii.gz,DTI_dwi_sub-0079_run-01_dwi_39.png,0.2,0.2,0.2,False,32.412085044440225,28.133160438500518,0.03585521347292662
39,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8019/dwi/sub-8019_run-01_dwi.nii.gz,DTI_dwi_sub-8019_run-01_dwi_40.png,0.2,0.2,0.2,False,34.22187442851209,31.46083341015409,0.05605210233434614
40,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8019/dwi/sub-8019_run-03_dwi.nii.gz,DTI_dwi_sub-8019_run-03_dwi_41.png,0.2,0.2,0.2,False,29.8481595780521,25.950547578923707,0.03508926340839995
41,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8019/dwi/sub-8019_run-02_dwi.nii.gz,DTI_dwi_sub-8019_run-02_dwi_42.png,0.2,0.2,0.2,False,32.05600177294372,28.942653574293015,0.06381341106384326
42,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8021/dwi/sub-8021_run-02_dwi.nii.gz,DTI_dwi_sub-8021_run-02_dwi_43.png,0.2,0.2,0.2,False,31.296379384008322,26.978772417174376,0.04623926470581577
43,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8021/dwi/sub-8021_run-03_dwi.nii.gz,DTI_dwi_sub-8021_run-03_dwi_44.png,0.2,0.2,0.2,False,34.59739286998607,31.45893960663473,0.060184394992601406
44,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8021/dwi/sub-8021_run-01_dwi.nii.gz,DTI_dwi_sub-8021_run-01_dwi_45.png,0.2,0.2,0.2,False,32.99164850226269,29.207214212645994,0.046753879664171126
45,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0819/dwi/sub-0819_run-02_dwi.nii.gz,DTI_dwi_sub-0819_run-02_dwi_46.png,0.19121875,0.2,0.17176597,False,30.903674296225503,25.931553863331402,0.028925749975725487
46,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0819/dwi/sub-0819_run-03_dwi.nii.gz,DTI_dwi_sub-0819_run-03_dwi_47.png,0.19121875,0.2,0.17176597,False,29.566835192084255,23.892934744027365,0.036686989039617056
47,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0819/dwi/sub-0819_run-01_dwi.nii.gz,DTI_dwi_sub-0819_run-01_dwi_48.png,0.19121875,0.2,0.17176597,False,32.674021490051786,28.073449179926637,0.04063291291881166
48,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0817/dwi/sub-0817_run-03_dwi.nii.gz,DTI_dwi_sub-0817_run-03_dwi_49.png,0.19121875,0.2,0.17176597,False,29.689354201751073,24.81874813476315,0.0306113475812198
49,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0817/dwi/sub-0817_run-01_dwi.nii.gz,DTI_dwi_sub-0817_run-01_dwi_50.png,0.19121875,0.2,0.17176597,False,32.14720835274522,28.755738105364138,0.035564997883027444
50,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0817/dwi/sub-0817_run-02_dwi.nii.gz,DTI_dwi_sub-0817_run-02_dwi_51.png,0.19121875,0.2,0.17176597,False,31.0741543421248,26.66810828801558,0.025396265785647323
51,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8020/dwi/sub-8020_run-02_dwi.nii.gz,DTI_dwi_sub-8020_run-02_dwi_52.png,0.2,0.2,0.2,False,33.55173553929221,29.04179600687938,0.05194233426611358
52,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8020/dwi/sub-8020_run-03_dwi.nii.gz,DTI_dwi_sub-8020_run-03_dwi_53.png,0.2,0.2,0.2,False,32.108303784792405,27.19013616430848,0.030230946546908877
53,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8020/dwi/sub-8020_run-01_dwi.nii.gz,DTI_dwi_sub-8020_run-01_dwi_54.png,0.2,0.2,0.2,False,35.68714079292428,31.537288963647004,0.0674724612764157
54,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8018/dwi/sub-8018_run-01_dwi.nii.gz,DTI_dwi_sub-8018_run-01_dwi_55.png,0.2,0.2,0.2,False,35.803768819280265,31.277980154885164,0.041478042196787655
55,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8018/dwi/sub-8018_run-03_dwi.nii.gz,DTI_dwi_sub-8018_run-03_dwi_56.png,0.2,0.2,0.2,False,31.26088130504439,26.24022107425059,0.03577349662588599
56,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-8018/dwi/sub-8018_run-02_dwi.nii.gz,DTI_dwi_sub-8018_run-02_dwi_57.png,0.2,0.2,0.2,False,33.10112843097517,28.27278840227177,0.03295584796670919
57,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0085/dwi/sub-0085_run-02_dwi.nii.gz,DTI_dwi_sub-0085_run-02_dwi_58.png,0.2,0.2,0.2,False,31.506527327586962,26.628868158797015,0.02894657686262721
58,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0085/dwi/sub-0085_run-03_dwi.nii.gz,DTI_dwi_sub-0085_run-03_dwi_59.png,0.2,0.2,0.2,False,29.820904797536375,24.0878931018933,0.03457543996105939
59,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0085/dwi/sub-0085_run-01_dwi.nii.gz,DTI_dwi_sub-0085_run-01_dwi_60.png,0.2,0.2,0.2,False,33.194226887217305,29.420861454568318,0.03593079146220636
60,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6372/dwi/sub-6372_run-02_dwi.nii.gz,DTI_dwi_sub-6372_run-02_dwi_61.png,0.2,0.2,0.2,False,30.211199194743592,26.244174641226845,0.030191753051002735
61,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6372/dwi/sub-6372_run-01_dwi.nii.gz,DTI_dwi_sub-6372_run-01_dwi_62.png,0.2,0.2,0.2,False,32.37575787273616,28.769870962554197,0.027524918575882382
62,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6372/dwi/sub-6372_run-03_dwi.nii.gz,DTI_dwi_sub-6372_run-03_dwi_63.png,0.2,0.2,0.2,False,28.578616229812255,23.907997214765928,0.045699404150931454
63,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0875/dwi/sub-0875_run-03_dwi.nii.gz,DTI_dwi_sub-0875_run-03_dwi_64.png,0.2,0.2,0.2,False,31.2509847967893,26.24961132079335,0.04401327630766062
64,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0875/dwi/sub-0875_run-01_dwi.nii.gz,DTI_dwi_sub-0875_run-01_dwi_65.png,0.2,0.2,0.2,False,34.71123934886614,30.301443475718017,0.03837576188979944
65,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0875/dwi/sub-0875_run-02_dwi.nii.gz,DTI_dwi_sub-0875_run-02_dwi_66.png,0.2,0.2,0.2,False,32.746669816465555,28.132159711951815,0.03603298982812318
66,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0082/dwi/sub-0082_run-02_dwi.nii.gz,DTI_dwi_sub-0082_run-02_dwi_67.png,0.2,0.2,0.2,False,31.97642071165619,27.324125030085206,0.035260522232129624
67,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0082/dwi/sub-0082_run-01_dwi.nii.gz,DTI_dwi_sub-0082_run-01_dwi_68.png,0.2,0.2,0.2,False,33.88350175203655,30.313129652214794,0.03505558858911317
68,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0082/dwi/sub-0082_run-03_dwi.nii.gz,DTI_dwi_sub-0082_run-03_dwi_69.png,0.2,0.2,0.2,False,30.32515891004056,24.97788898108461,0.026841094213173853
69,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6381/dwi/sub-6381_run-01_dwi.nii.gz,DTI_dwi_sub-6381_run-01_dwi_70.png,0.2,0.2,0.2,False,34.574782309940254,30.917894317744313,0.039733757891756996
70,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6381/dwi/sub-6381_run-03_dwi.nii.gz,DTI_dwi_sub-6381_run-03_dwi_71.png,0.2,0.2,0.2,False,31.306133185334463,26.05517006131936,0.039836222721054804
71,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-6381/dwi/sub-6381_run-02_dwi.nii.gz,DTI_dwi_sub-6381_run-02_dwi_72.png,0.2,0.2,0.2,False,32.968104419615806,28.234235435982132,0.03984175167807892
72,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0096/dwi/sub-0096_run-03_dwi.nii.gz,DTI_dwi_sub-0096_run-03_dwi_73.png,0.2,0.2,0.2,False,28.628893192797175,22.981062722966836,0.030811991666897826
73,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0096/dwi/sub-0096_run-01_dwi.nii.gz,DTI_dwi_sub-0096_run-01_dwi_74.png,0.2,0.2,0.2,False,31.79088541837957,27.707151518629118,0.16876239417185074
74,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0096/dwi/sub-0096_run-02_dwi.nii.gz,DTI_dwi_sub-0096_run-02_dwi_75.png,0.2,0.2,0.2,False,30.139598271668785,25.248584291629168,0.04276885764326931
75,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0097/dwi/sub-0097_run-03_dwi.nii.gz,DTI_dwi_sub-0097_run-03_dwi_76.png,0.2,0.2,0.2,False,29.284985529696396,24.847054412174465,0.0353392909187746
76,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0097/dwi/sub-0097_run-01_dwi.nii.gz,DTI_dwi_sub-0097_run-01_dwi_77.png,0.2,0.2,0.2,False,31.828649536066752,29.325609602912046,0.035374429439762954
77,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0097/dwi/sub-0097_run-02_dwi.nii.gz,DTI_dwi_sub-0097_run-02_dwi_78.png,0.2,0.2,0.2,False,30.585239644954665,27.06401745846765,0.03213940956618635
78,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7994/dwi/sub-7994_run-02_dwi.nii.gz,DTI_dwi_sub-7994_run-02_dwi_79.png,0.2,0.2,0.2,False,33.24286809894424,29.718502054896593,0.05086194519475949
79,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7994/dwi/sub-7994_run-03_dwi.nii.gz,DTI_dwi_sub-7994_run-03_dwi_80.png,0.2,0.2,0.2,False,32.19299362515513,27.409982497862494,0.047767071227154
80,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7994/dwi/sub-7994_run-01_dwi.nii.gz,DTI_dwi_sub-7994_run-01_dwi_81.png,0.2,0.2,0.2,False,35.618024390672886,32.36917441541051,0.041125910794039336
81,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7933/dwi/sub-7933_run-01_dwi.nii.gz,DTI_dwi_sub-7933_run-01_dwi_82.png,0.2,0.2,0.2,False,33.55790988445758,30.91576345177942,0.03943403240033538
82,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7933/dwi/sub-7933_run-03_dwi.nii.gz,DTI_dwi_sub-7933_run-03_dwi_83.png,0.2,0.2,0.2,False,30.068522807687422,26.245094646936597,0.03142302813610263
83,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-7933/dwi/sub-7933_run-02_dwi.nii.gz,DTI_dwi_sub-7933_run-02_dwi_84.png,0.2,0.2,0.2,False,32.01944528844196,28.815858437523815,0.04014750170899819
84,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0785/dwi/sub-0785_run-02_dwi.nii.gz,DTI_dwi_sub-0785_run-02_dwi_85.png,0.2,0.2,0.2,False,33.24072497488191,28.58643585311334,0.04853534343954445
85,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0785/dwi/sub-0785_run-03_dwi.nii.gz,DTI_dwi_sub-0785_run-03_dwi_86.png,0.2,0.2,0.2,False,32.119854158087136,26.72393778954411,0.04796081733409638
86,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0785/dwi/sub-0785_run-01_dwi.nii.gz,DTI_dwi_sub-0785_run-01_dwi_87.png,0.2,0.2,0.2,False,33.6621921826013,31.004416745489642,0.0432795965350885
87,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0771/dwi/sub-0771_run-01_dwi.nii.gz,DTI_dwi_sub-0771_run-01_dwi_88.png,0.2,0.2,0.2,False,33.39791953251171,29.538168523648732,0.03268122623730416
88,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0771/dwi/sub-0771_run-03_dwi.nii.gz,DTI_dwi_sub-0771_run-03_dwi_89.png,0.2,0.2,0.2,False,30.01753750584914,25.798627335380417,0.03457958818764906
89,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0771/dwi/sub-0771_run-02_dwi.nii.gz,DTI_dwi_sub-0771_run-02_dwi_90.png,0.2,0.2,0.2,False,31.198369658833712,27.566887241228876,0.03241947901483559
90,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0127/dwi/sub-0127_run-01_dwi.nii.gz,DTI_dwi_sub-0127_run-01_dwi_91.png,0.2,0.2,0.2,False,31.455726919854992,27.930885343076312,0.020629552118598203
91,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0127/dwi/sub-0127_run-03_dwi.nii.gz,DTI_dwi_sub-0127_run-03_dwi_92.png,0.2,0.2,0.2,False,28.093401417851744,23.390415265780263,0.029922912150149174
92,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0127/dwi/sub-0127_run-02_dwi.nii.gz,DTI_dwi_sub-0127_run-02_dwi_93.png,0.2,0.2,0.2,False,29.797552914325827,25.547774976840127,0.02372577039691249
93,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_02/sub-0782/dwi/sub-0782_run-02_dwi.nii.gz,DTI_dwi_sub-0782_run-02_dwi_94.png,0.2,0.2,0.2,False,32.96863873659743,27.569726514357654,0.04032618261095542
